geometry	hierarchy	codingscheme	affiliation	battledimension	status	functionid	name	remarks
	2.X.2.1.4.1.2	G	*	C	*	MMPB--	BATTLE POSITION	N/A
POLYGON	2.X.2.1.4.1.2.1	G	*	C	*	MMPB O-	OCCUPIED (BATTALION SIZED UNIT)
POLYGON	2.X.2.1.4.1.2.2	G	*	C	*	MMPB P-	PREPARED "(P)" BUT NOT OCCUPIED
POLYGON	2.X.2.1.4.1.2.3	G	*	C	*	MMPB L-	PLANNED
	2.X.2.1.4.1.3	G	*	C	*	MMPS--	STRONG POINT (SP)	N/A
POLYGON	2.X.2.1.4.1.3.1	G	F	C	*	MMPSF-	FRIENDLY
POLYGON	2.X.2.1.4.1.3.2	G	H	C	*	MMPSE-	ENEMY KNOWN AND CONFIRMED
POINT	2.X.2.1.4.1.4	G	*	C	*	MMPO--	OBSERVATION POST/OUTPOST
POINT	2.X.2.1.4.1.4.1	G	*	C	*	MMPOC-	COMBAT OUTPOST
POINT	2.X.2.1.4.1.4.2	G	*	C	*	MMPOR-	OBSERVATION POST OCCUPIED BY DISMOUNTED SCOUTS OR RECONNAISSANCE
POINT	2.X.2.1.4.1.4.3	G	*	C	*	MMPOF-	FORWARD OBSERVER POSITION
POINT	2.X.2.1.4.1.4.4	G	*	C	*	MMPOS-	SENSOR OUTPOST/LISTENING POST (OP/LP)
POINT	2.X.2.1.4.1.4.5	G	*	C	*	MMPON-	CBRN OBSERVATION POST (DISMOUNTED)
POINT	2.X.2.1.4.1.4.6	G	*	C	*	MMPON-	FORWARD AIR CONTROLLER (FAC)
POINT	2.X.2.1.4.1.4.7	G	*	C	*	MMPON-	TACTICAL AIR CONTROL PARTY (TACP)
	2.X.2.1.4.2	G	*	C	*	MMD---	DEFENCE LINE GRAPHIC	N/A
LINE	2.X.2.1.4.2.1	G	*	C	*	MMDF--	FORWARD EDGE OF BATTLE AREA (FEBA)
LINE	2.X.2.1.4.2.1.1	G	*	C	*	MMDFA-	ACTUAL TRACE OF THE FEBA
LINE	2.X.2.1.4.2.1.2	G	*	C	*	MMDFP-	PROPOSED OR ON ORDER TRACE OF THE FEBA
LINE	2.X.2.1.4.2.2	G	*	C	*	MMDP--	PRINCIPLE DIRECTION OF FIRE (PDF)
	2.X.2.1.4.3	G	*	C	*	MMA---	DEFENCE AREA GRAPHIC	N/A
POLYGON	2.X.2.1.4.3.1	G	*	C	*	MMAE--	ENGAGEMENT AREA (EA)
	2.X.2.1.5	G	*	C	*	MO----	OFFENCE MANOEUVRE GRAPHICS	N/A
	2.X.2.1.5.1	G	*	C	*	MOP---	OFFENCE POINT GRAPHIC	N/A
POINT	2.X.2.1.5.1.1	G	*	C	*	MOPD--	POINT OF DEPARTURE
	2.X.2.1.5.2	G	*	C	*	MOL---	OFFENCE LINE GRAPHIC	N/A
	2.X.2.1.5.2.1	G	*	C	*	MOLA--	AXIS OF ADVANCE	N/A
LINE	2.X.2.1.5.2.1.1	G	F	C	*	MOLAF-	FRIENDLY AVIATION
LINE	2.X.2.1.5.2.1.2	G	F	C	*	MOLAA-	FRIENDLY AIRBORNE
LINE	2.X.2.1.5.2.1.3	G	F	C	*	MOLAH-	FRIENDLY ATTACK HELICOPTER
LINE	2.X.2.1.5.2.1.4	G	F	C	*	MOLAS-	FRIENDLY GROUND AXIS OF SUPPORTING ATTACK
LINE	2.X.2.1.5.2.1.5	G	F	C	*	MOLAM-	FRIENDLY GROUND AXIS OF MAIN ATTACK
